2021-04-29 00:27:49.710 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 7688 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 08:57:35.056 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 677 ms
2021-04-29 08:57:35.293 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 08:57:35.548 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 08:57:35.560 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 08:57:35.568 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.526 seconds (JVM running for 2.096)
2021-04-29 08:58:01.394 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 08:58:01.394 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 08:58:01.395 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-04-29 08:58:01.410 [http-nio-8080-exec-1] INFO  c.c.gameserver.controller.testLogbackController - 日志输出 info
2021-04-29 08:58:01.431 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 08:58:01.432 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 08:58:01.433 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 08:58:01.437 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 08:58:01.484 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 08:58:01.484 [http-nio-8080-exec-2] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 08:58:43.775 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 15840 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 08:58:43.776 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-04-29 08:58:44.138 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-04-29 08:58:44.141 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-04-29 08:58:44.155 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
2021-04-29 08:58:44.402 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-29 08:58:44.407 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-29 08:58:44.407 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-29 08:58:44.407 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-04-29 08:58:44.475 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-29 08:58:44.475 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 673 ms
2021-04-29 08:58:44.737 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 08:58:44.997 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 08:58:45.009 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 08:58:45.017 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.554 seconds (JVM running for 2.017)
2021-04-29 08:58:48.321 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 08:58:48.321 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 08:58:48.322 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2021-04-29 08:58:49.336 [http-nio-8080-exec-1] INFO  c.c.gameserver.controller.testLogbackController - 日志输出 info
2021-04-29 08:59:10.097 [http-nio-8080-exec-2] INFO  c.c.gameserver.controller.testLogbackController - 日志输出 info
2021-04-29 08:59:31.532 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 12100 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 08:59:31.532 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-04-29 08:59:31.906 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-04-29 08:59:31.907 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-04-29 08:59:31.920 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2021-04-29 08:59:32.165 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-29 08:59:32.170 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-29 08:59:32.171 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-29 08:59:32.171 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-04-29 08:59:32.235 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-29 08:59:32.236 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 674 ms
2021-04-29 08:59:32.473 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 08:59:32.730 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 08:59:32.742 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 08:59:32.750 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.501 seconds (JVM running for 1.952)
2021-04-29 08:59:35.363 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 08:59:35.364 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 08:59:35.364 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2021-04-29 08:59:35.376 [http-nio-8080-exec-1] INFO  c.c.gameserver.controller.testLogbackController - 日志输出 info
2021-04-29 09:00:06.266 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 9740 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 09:00:06.268 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-04-29 09:00:06.661 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-04-29 09:00:06.663 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-04-29 09:00:06.677 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2021-04-29 09:00:06.927 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-29 09:00:06.931 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-29 09:00:06.932 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-29 09:00:06.932 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-04-29 09:00:06.997 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-29 09:00:06.997 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 702 ms
2021-04-29 09:00:07.257 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 09:00:07.515 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 09:00:07.528 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 09:00:07.536 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.557 seconds (JVM running for 2.022)
2021-04-29 09:00:09.608 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 09:00:09.609 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 09:00:09.609 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2021-04-29 09:00:09.616 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:00:09.621 [http-nio-8080-exec-1] INFO  c.c.gameserver.controller.testLogbackController - 日志输出 info
2021-04-29 09:00:09.622 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:00:09.622 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:01:07.250 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 15508 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 09:01:07.252 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-04-29 09:01:07.633 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-04-29 09:01:07.634 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-04-29 09:01:07.648 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2021-04-29 09:01:07.895 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-29 09:01:07.899 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-29 09:01:07.900 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-29 09:01:07.900 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-04-29 09:01:07.966 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-29 09:01:07.966 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 687 ms
2021-04-29 09:01:08.206 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 09:01:08.466 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 09:01:08.479 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 09:01:08.487 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.538 seconds (JVM running for 1.996)
2021-04-29 09:01:11.168 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 09:01:11.169 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 09:01:11.169 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2021-04-29 09:01:11.176 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:01:12.187 [http-nio-8080-exec-1] INFO  c.c.gameserver.controller.testLogbackController - 日志输出 info
2021-04-29 09:01:12.188 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:01:12.188 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:08:45.255 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 13136 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 09:08:45.256 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-04-29 09:08:45.643 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-04-29 09:08:45.644 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-04-29 09:08:45.658 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2021-04-29 09:08:45.909 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-29 09:08:45.913 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-29 09:08:45.913 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-29 09:08:45.914 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-04-29 09:08:45.979 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-29 09:08:45.979 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 689 ms
2021-04-29 09:08:46.241 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 09:08:46.515 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 09:08:46.527 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 09:08:46.535 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.583 seconds (JVM running for 2.044)
2021-04-29 09:09:23.611 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 09:09:23.612 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 09:09:23.613 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-04-29 09:09:23.619 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:09:23.620 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:09:24.628 [http-nio-8080-exec-1] INFO  c.c.gameserver.controller.testLogbackController - 日志输出 info
2021-04-29 09:09:24.629 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:09:24.629 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:10:10.502 [http-nio-8080-exec-3] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:10:10.502 [http-nio-8080-exec-3] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/getAllMessage, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:10:10.509 [http-nio-8080-exec-3] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:10:10.513 [http-nio-8080-exec-3] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:10:10.513 [http-nio-8080-exec-3] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/error, 请求参数：
2021-04-29 09:10:10.542 [http-nio-8080-exec-3] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:10:10.543 [http-nio-8080-exec-3] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:11:52.495 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 20204 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 09:11:52.497 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-04-29 09:11:52.899 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-04-29 09:11:52.902 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-04-29 09:11:52.915 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2021-04-29 09:11:53.170 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-29 09:11:53.174 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-29 09:11:53.175 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-29 09:11:53.175 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-04-29 09:11:53.239 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-29 09:11:53.240 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 711 ms
2021-04-29 09:11:53.472 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 09:11:53.734 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 09:11:53.747 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 09:11:53.755 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.548 seconds (JVM running for 2.029)
2021-04-29 09:12:08.174 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 09:12:08.175 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 09:12:08.176 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-04-29 09:12:08.183 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:12:08.183 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - 请求地址：http://localhost:8080/tt/testLogbackController, 请求参数：{"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:12:09.199 [http-nio-8080-exec-1] INFO  c.c.gameserver.controller.testLogbackController - 日志输出 info
2021-04-29 09:12:09.199 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:12:09.200 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:33:27.801 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 16572 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 09:33:27.803 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-04-29 09:33:28.209 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-04-29 09:33:28.210 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-04-29 09:33:28.224 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2021-04-29 09:33:28.475 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-29 09:33:28.480 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-29 09:33:28.480 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-29 09:33:28.480 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2021-04-29 09:33:28.552 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-29 09:33:28.552 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 714 ms
2021-04-29 09:33:28.795 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-29 09:33:29.054 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-29 09:33:29.067 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-29 09:33:29.075 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Started GameserverApplication in 1.583 seconds (JVM running for 2.048)
2021-04-29 09:33:34.426 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-29 09:33:34.427 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-29 09:33:34.428 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-04-29 09:33:34.434 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:33:34.482 [http-nio-8080-exec-1] INFO  com.carcassonne.gameserver.util.RequestUtil - HttpServletRequest to JSONObject success ! content: {"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:33:34.482 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"searchKeyword":"3D deep learning,Computational geometry,Shape matching"}
2021-04-29 09:33:35.725 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:33:35.732 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  preHandle method
2021-04-29 09:33:35.733 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor - {"message":"HttpServletRequest to JSONObject failed"}
2021-04-29 09:33:35.765 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  postHandle method
2021-04-29 09:33:35.765 [http-nio-8080-exec-1] INFO  c.c.g.interceptor.PostCheckHandlerInterceptor -  afterCompletion method
2021-04-29 09:36:41.144 [main] INFO  com.carcassonne.gameserver.GameserverApplication - Starting GameserverApplication using Java 11.0.6 on DESKTOP-JMIJ95C with PID 2084 (F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server\target\classes started by chen in F:\0My_Data\软件工程实践\test\Carcassonne-Game-Server)
2021-04-29 09:36:41.146 [main] INFO  com.carcassonne.gameserver.GameserverApplication - No active profile set, falling back to default profiles: default
2021-04-29 09:36:41.521 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-04-29 09:36:41.523 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-04-29 09:36:41.536 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2021-04-29 09:36:41.788 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-29 09:36:41.793 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
